consent_key.keys,consent_key.rt,intro_key_2.keys,intro_key_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,keyTraining.keys,keyTraining.corr,keyTraining.rt,practiceloop.thisRepN,practiceloop.thisTrialN,practiceloop.thisN,practiceloop.thisIndex,practiceloop.ran,s11,s1_1,s12,s22,s13,s23,s33,s14,s24,s34,s44,s15,s25,s35,s45,s55,t11,t1_1,t12,t22,t13,t23,t33,t14,t24,t34,t44,t15,t25,t35,t45,t55,corrans,study,o11,o1_1,o12,o22,o13,o23,o33,o14,o24,o34,o44,o15,o25,o35,o45,o55,ot11,ot1_1,ot12,ot22,ot13,ot23,ot33,ot14,ot24,ot34,ot44,ot15,ot25,ot35,ot45,ot55,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.corr,key_resp.rt,testloop.thisRepN,testloop.thisTrialN,testloop.thisN,testloop.thisIndex,testloop.ran,setsize,key_resp_3.keys,key_resp_3.rt
,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.33564,0,49,49,65,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,0,2.169695,0,50,50,111,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,s,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.50015,0,51,51,74,1,4,,
,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.757955,0,52,52,9,1,1,,
,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,d,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.77581,0,53,53,10,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.791775,0,54,54,47,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.150245,0,55,55,25,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,,,,,,,,,,,,,,,images/65possible.bmp,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.84468,0,56,56,112,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,0,1.857235,0,57,57,60,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.88427,0,58,58,38,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,,,images/25impossible.bmp,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,2.639455,0,59,59,107,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.899645,0,60,60,18,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,2.12072,0,61,61,91,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.154805,0,62,62,13,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.56486,0,63,63,42,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.50011,0,64,64,37,1,2,,
,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,,,,,,d,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.634435,0,65,65,8,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,,,,,,,,,,,,images/38possible.bmp,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.80179,0,66,66,108,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,images/05impossible.bmp,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.91206,0,67,67,103,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.678275,0,68,68,4,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.066485,0,69,69,35,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,0,1.16029,0,70,70,53,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.997295,0,71,71,41,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,,,,,,,,,,,,,images/42possible.bmp,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.90641,0,72,72,109,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.02789,0,73,73,77,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,images/05impossible.bmp,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.597945,0,74,74,97,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.9347,0,75,75,20,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.65403,0,76,76,22,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.923805,0,77,77,3,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,images/44possible.bmp,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.069565,0,78,78,116,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.269035,0,79,79,83,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.92024,0,80,80,62,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,images/24impossible.bmp,,,,,,,,,,,,images/24impossible.bmp,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,0,1.21042,0,81,81,100,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/24possible.bmp,images/24possible.bmp,,,,,,,,,,,,,,,images/24possible.bmp,,,,,,,,,,,,,,s,possible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.941355,0,82,82,28,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,,,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.9616,0,83,83,46,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,0,1.58347,0,84,84,59,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.12215,0,85,85,54,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.89369,0,86,86,64,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,,,,,,,,,,,,,images/22impossible.bmp,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,0,1.033905,0,87,87,99,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.500265,0,88,88,40,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,images/25impossible.bmp,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.80571,0,89,89,101,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/24possible.bmp,images/24possible.bmp,images/24possible.bmp,images/24possible.bmp,,,,,,,,,,,,,images/24possible.bmp,,,,,,,,,s,possible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.937285,0,90,90,76,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,,,,,,,,,,,,,images/65possible.bmp,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.89605,0,91,91,118,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/55impossible.bmp,images/55impossible.bmp,,,,,,,,,,,,,,,,images/55impossible.bmp,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.934435,0,92,92,45,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.375135,0,93,93,89,1,4,,
,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.68285,0,94,94,14,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.79912,0,95,95,61,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.58577,0,96,96,86,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,,,,,images/25impossible.bmp,,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.710105,0,97,97,11,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,1.77512,0,98,98,73,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,images/55possible.bmp,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.09305,0,99,99,117,1,5,,
,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.541765,0,100,100,12,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.031015,0,101,101,44,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.73354,0,102,102,70,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,1.029005,0,103,103,68,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.948455,0,104,104,49,1,3,,
,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.744725,0,105,105,15,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.768895,0,106,106,55,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,,,,,,,,s,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,s,1,0.674675,0,107,107,26,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,dima,2021-02-26_11h56.20.862,Impossible2021,2020.1.3,Win32,60,,,d,1,0.64621,0,108,108,79,1,4,,
