consent_key.keys,consent_key.rt,intro_key_2.keys,intro_key_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,keyTraining.keys,keyTraining.corr,keyTraining.rt,practiceloop.thisRepN,practiceloop.thisTrialN,practiceloop.thisN,practiceloop.thisIndex,practiceloop.ran,s11,s1_1,s12,s22,s13,s23,s33,s14,s24,s34,s44,s15,s25,s35,s45,s55,t11,t1_1,t12,t22,t13,t23,t33,t14,t24,t34,t44,t15,t25,t35,t45,t55,corrans,study,o11,o1_1,o12,o22,o13,o23,o33,o14,o24,o34,o44,o15,o25,o35,o45,o55,ot11,ot1_1,ot12,ot22,ot13,ot23,ot33,ot14,ot24,ot34,ot44,ot15,ot25,ot35,ot45,ot55,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.corr,key_resp.rt,testloop.thisRepN,testloop.thisTrialN,testloop.thisN,testloop.thisIndex,testloop.ran,setsize,key_resp_3.keys,key_resp_3.rt
,,,,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.906,0,45,45,48,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,images/55possible.bmp,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.293,0,46,46,117,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.348,0,47,47,86,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.811,0,48,48,3,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,images/69possible.bmp,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.809,0,49,49,113,1,5,,
,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.776,0,50,50,14,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.864,0,51,51,36,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.174,0,52,52,55,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.031,0,53,53,90,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,images/25impossible.bmp,,,,,,,,,,,,,images/25impossible.bmp,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.096,0,54,54,101,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,images/05impossible.bmp,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.16,0,55,55,103,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,images/22impossible.bmp,,,,,,,,,,,,,images/22impossible.bmp,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.079,0,56,56,99,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.258,0,57,57,85,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,,images/03possible.bmp,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.067,0,58,58,24,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,images/44possible.bmp,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,0,1.15,0,59,59,116,1,5,,
,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.607,0,60,60,6,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,,,,,,,,,,,,images/38possible.bmp,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.57,0,61,61,108,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,images/38possible.bmp,images/38possible.bmp,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,0,0.851,0,62,62,66,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.095,0,63,63,91,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.109,0,64,64,79,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,images/69possible.bmp,,,,,,,,,,,,,,images/69possible.bmp,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.979,0,65,65,119,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.944,0,66,66,81,1,4,,
,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,,images/44possible.bmp,,,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.26,0,67,67,20,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,images/69impossible.bmp,,,,,,,,,,,,,,images/69impossible.bmp,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.09,0,68,68,95,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,images/08impossible.bmp,images/08impossible.bmp,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,s,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.576,0,69,69,50,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.025,0,70,70,88,1,4,,
,,,,,,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,,,,,,images/08impossible.bmp,,,,,,,,,,,,,,,,d,impossible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.927,0,71,71,8,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.996,0,72,72,67,1,3,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.999,0,73,73,84,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,images/44possible.bmp,,,,,,,,,,,,,,images/44possible.bmp,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.989,0,74,74,110,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,images/42possible.bmp,,,,,,,,,,,,,images/42possible.bmp,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,1.457,0,75,75,109,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.162,0,76,76,40,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.044,0,77,77,25,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,images/03impossible.bmp,,,,,,,,,,,,,images/03impossible.bmp,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.423,0,78,78,96,1,5,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,images/65impossible.bmp,,,,,,,,,,,,,,,images/65impossible.bmp,,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.016,0,79,79,94,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,,,,,,,,s,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.228,0,80,80,26,1,2,,
,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.841,0,81,81,1,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/24possible.bmp,images/24possible.bmp,,,,,,,,,,,,,,,images/24possible.bmp,,,,,,,,,,,,,,d,possible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.905,0,82,82,34,1,2,,
,,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,s,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.943,0,83,83,4,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,,,,,,,,d,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.827,0,84,84,32,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.989,0,85,85,75,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,,,,,,,,d,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.962,0,86,86,43,1,2,,
,,,,,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,images/69possible.bmp,,,,,,,,,,,,,,,,d,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.931,0,87,87,23,1,1,,
,,,,,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,images/24impossible.bmp,,,,,,,,,,,,,,,,d,impossible,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.364,0,88,88,10,1,1,,
,,,,,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,images/22impossible.bmp,,,,,,,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.79,0,89,89,9,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,images/44impossible.bmp,,,,,,,,,,,,,images/44impossible.bmp,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.558,0,90,90,92,1,4,,
,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,,images/03possible.bmp,,,,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.028,0,91,91,30,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.942,0,92,92,27,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,images/05impossible.bmp,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,s,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,1.461,0,93,93,49,1,3,,
,,,,,,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,,,,,,images/03impossible.bmp,,,,,,,,,,,,,,,,s,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,s,1,0.894,0,94,94,0,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/38impossible.bmp,images/38impossible.bmp,,,,,,,,,,,,,,,images/38impossible.bmp,,,,,,,,,,,,,,d,impossible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.11,0,95,95,42,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.143,0,96,96,69,1,3,,
,,,,,,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,,,,,,,images/05impossible.bmp,,,,,,,,,,,,,,,d,impossible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.68,0,97,97,7,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,images/05possible.bmp,,,,,,,,,,,,,,,,images/05possible.bmp,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.863,0,98,98,73,1,4,,
,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.195,0,99,99,19,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,,,images/03possible.bmp,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,0.893,0,100,100,78,1,4,,
,,,,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,images/65possible.bmp,images/65possible.bmp,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.065,0,101,101,70,1,3,,
,,,,,,,,,,,,,,,,,,,,,,images/25possible.bmp,images/25possible.bmp,,,,,,,,,,,,,,,,images/25possible.bmp,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,0,0.94,0,102,102,29,1,2,,
,,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,d,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,N-2021,2021-02-26_09h27.42.795,Impossible2021,2020.1.3,MacIntel,60,,,d,1,1.244,0,103,103,22,1,1,,
